# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
2410 1205.0 2.6708 7.2933 2.6708 1.0359 1.8894
2420 1210.0 2.6457 4.5818 2.6457 1.0217 1.8925
2430 1215.0 2.5582 0.0335 2.5582 0.9991 1.9377
2440 1220.0 2.4648 3.6312 2.4648 1.0067 1.9802
2450 1225.0 2.4827 2.2614 2.4827 0.9689 2.0266
2460 1230.0 2.5208 0.4251 2.5208 1.0049 1.9914
2470 1235.0 2.6067 1.6059 2.6067 1.0198 1.9884
2480 1240.0 2.6424 4.2734 2.6424 1.0174 2.0398
2490 1245.0 2.6167 2.2251 2.6167 1.0162 2.0767
2500 1250.0 2.5703 0.2065 2.5703 0.9987 2.1550
2510 1255.0 2.5573 0.0263 2.5573 1.0071 2.2401
2520 1260.0 2.5540 0.0080 2.5540 0.9949 2.2642
2530 1265.0 2.5125 0.7045 2.5125 0.9865 2.2213
2540 1270.0 2.5109 0.7656 2.5109 0.9980 2.1915
2550 1275.0 2.5754 0.3234 2.5754 0.9991 2.1856
2560 1280.0 2.5948 1.0044 2.5948 1.0071 2.1582
2570 1285.0 2.6134 2.0119 2.6134 0.9857 2.1409
2580 1290.0 2.5813 0.4891 2.5813 1.0270 2.0569
2590 1295.0 2.6177 2.2890 2.6177 0.9923 2.0323
2600 1300.0 2.5743 0.2950 2.5743 1.0240 2.0224
2610 1305.0 2.5757 0.3306 2.5757 0.9789 2.1065
2620 1310.0 2.5122 0.7139 2.5122 1.0038 2.1247
2630 1315.0 2.5220 0.3934 2.5220 0.9610 2.1071
2640 1320.0 2.4825 2.2814 2.4825 1.0257 1.9826
2650 1325.0 2.5494 0.0002 2.5494 0.9558 2.0097
2660 1330.0 2.5112 0.7520 2.5112 1.0225 1.9768
2670 1335.0 2.5857 0.6361 2.5857 0.9657 2.0367
2680 1340.0 2.5353 0.1085 2.5353 1.0607 1.9793
2690 1345.0 2.6338 3.5125 2.6338 0.9731 2.0801
2700 1350.0 2.5733 0.2712 2.5733 1.0680 2.0155
2710 1355.0 2.6415 4.1898 2.6415 0.9726 2.1003
2720 1360.0 2.5225 0.3775 2.5225 1.0661 2.0371
2730 1365.0 2.5714 0.2299 2.5714 0.9391 2.1643
2740 1370.0 2.4432 5.7039 2.4432 1.0403 2.1263
2750 1375.0 2.4892 1.8473 2.4892 0.9386 2.1343
2760 1380.0 2.4636 3.7315 2.4636 1.0308 1.9887
2770 1385.0 2.6259 2.8774 2.6259 0.9850 1.9933
2780 1390.0 2.6104 1.8235 2.6104 1.1007 1.8590
2790 1395.0 2.5945 0.9881 2.5945 0.9870 1.9386
2800 1400.0 2.4854 2.0856 2.4854 1.0336 1.8763
2810 1405.0 2.5199 0.4537 2.5199 1.0379 1.8752
2820 1410.0 2.6402 4.0659 2.6402 1.0108 1.8984
2830 1415.0 2.6324 3.3974 2.6324 1.0780 1.8304
2840 1420.0 2.6022 1.3624 2.6022 0.9924 1.8988
2850 1425.0 2.4850 2.1126 2.4850 1.0292 1.8987
2860 1430.0 2.5274 0.2552 2.5274 0.9655 1.9749
2870 1435.0 2.5400 0.0504 2.5400 1.0335 1.8954
2880 1440.0 2.6205 2.4827 2.6205 1.0111 1.8886
2890 1445.0 2.6085 1.7140 2.6085 1.0525 1.8453
2900 1450.0 2.5697 0.1938 2.5697 1.0185 1.8839
2910 1455.0 2.5018 1.1620 2.5018 1.0041 1.9277
2920 1460.0 2.5125 0.7020 2.5125 0.9849 1.9426
2930 1465.0 2.5266 0.2749 2.5266 1.0202 1.9189
2940 1470.0 2.5735 0.2755 2.5735 1.0038 1.9537
2950 1475.0 2.6157 2.1603 2.6157 1.0085 1.9999
2960 1480.0 2.5985 1.1764 2.5985 1.0121 2.0191
2970 1485.0 2.5422 0.0304 2.5422 0.9998 1.9805
2980 1490.0 2.4860 2.0493 2.4860 1.0192 1.9407
2990 1495.0 2.5149 0.6174 2.5149 0.9804 1.9739
3000 1500.0 2.5037 1.0711 2.5037 1.0758 1.9184
3010 1505.0 2.6636 6.4508 2.6636 0.9773 1.9786
